27	000136__AP014877_00014|IncFIA	1.00	53076	858
27	CP022610_00144|IncFIA	1.00	53076	858
27	MK878891_00042|IncFIA	0.97	53076	858
27	CP010222_00090|IncFIA	0.99	53076	681
27	CP012501_00008|IncFIA	1.00	53076	870
27	MH263653_00001|IncFIA	1.00	53076	756
27	CP026817_00197|IncFIA	1.00	53076	756
27	CP030782_00013|IncFIA	1.00	53076	858
27	CP027674_00138|IncFIA	1.00	53076	858
27	CP030786_00062|IncFIA	1.00	53076	858
27	CP028121_00059|IncFIA	1.00	53076	858
27	CP030197_00001|IncFIA	1.00	53076	858
27	CP040649_00006|IncFIA	1.00	53076	750
27	CP043735_00036|IncFIA	1.00	53076	672
27	CP042629_00001|IncFIA	1.00	53076	543
27	CP010126_00145|IncFIA	1.00	53076	858
27	AF401292|IncFIC	1.00	53076	258
27	AP009242|IncFIC	1.00	53076	264
27	AY458016|IncFIC	1.00	53076	261
27	CP003035|IncFIC	1.00	53076	259
27	CR942285|IncFIC	1.00	53076	262
27	CP014493_00001|IncFIC	1.00	53076	183
27	000121__CP024805|IncFII	0.91	53076	261
27	AJ851089|IncFII	1.00	53076	261
27	JN232517|IncFII	1.00	53076	260
27	LS992172_00069|IncFII	0.90	53076	303
27	KC340959|IncK2/Z	0.96	53076	873
27	KJ484640|IncK2/Z	0.96	53076	873
27	KR905388|IncK2/Z	0.96	53076	873
27	CP031286_00006|rep_cluster_2232	1.00	53076	849
27	CP033091_00053|rep_cluster_2244	1.00	53076	834
35	000095__NZ_CP014273_00094|IncFIB	1.00	27134	978
35	000096__NC_019117_00097|IncFIB	1.00	27134	978
35	AP001918|IncFIB	1.00	27134	682
35	CP022140_00116|IncFIB	0.94	27134	702
35	CP037942_00031|IncFIB	0.97	27134	507
35	CP025678_00009|IncFIB	1.00	27134	978
35	AP019857_00001|IncFIB	1.00	27134	984
35	CP019182_00137|IncFIB	1.00	27134	981
