21	000136__AP014877_00014|IncFIA	0.97	78327	858
21	CP022610_00144|IncFIA	0.97	78327	858
21	MK878891_00042|IncFIA	1.00	78327	858
21	CP010222_00090|IncFIA	0.99	78327	681
21	CP012501_00008|IncFIA	0.95	78327	870
21	MH263653_00001|IncFIA	1.00	78327	756
21	CP026817_00197|IncFIA	1.00	78327	756
21	CP030782_00013|IncFIA	0.97	78327	858
21	CP027674_00138|IncFIA	0.97	78327	858
21	CP030786_00062|IncFIA	0.97	78327	858
21	CP028121_00059|IncFIA	0.97	78327	858
21	CP030197_00001|IncFIA	0.97	78327	858
21	CP040649_00006|IncFIA	1.00	78327	750
21	CP043735_00036|IncFIA	1.00	78327	672
21	CP042629_00001|IncFIA	0.94	78327	543
21	CP010126_00145|IncFIA	0.97	78327	858
21	AF401292|IncFIC	1.00	78327	258
21	AP001918|IncFIC	1.00	78327	499
21	AP009242|IncFIC	1.00	78327	264
21	AY458016|IncFIC	1.00	78327	261
21	CP003035|IncFIC	1.00	78327	259
21	CR942285|IncFIC	1.00	78327	262
21	CP014493_00001|IncFIC	1.00	78327	183
21	000121__CP024805|IncFII	0.91	78327	261
21	000127__CP009275|IncFII	1.00	78327	228
21	000129__CP018340|IncFII	0.98	78327	235
21	000130__CP023489|IncFII	0.98	78327	235
21	AJ851089|IncFII	1.00	78327	261
21	JN232517|IncFII	1.00	78327	260
21	LS992172_00069|IncFII	1.00	78327	303
21	KC340959|IncK2/Z	0.95	78327	873
21	KJ484640|IncK2/Z	0.95	78327	873
21	KR905388|IncK2/Z	0.95	78327	873
21	CP031286_00006|rep_cluster_2232	1.00	78327	849
21	CP033091_00053|rep_cluster_2244	0.96	78327	834
32	000095__NZ_CP014273_00094|IncFIB	1.00	22479	978
32	000096__NC_019117_00097|IncFIB	1.00	22479	978
32	AP001918|IncFIB	1.00	22479	682
32	CP022140_00116|IncFIB	0.95	22479	702
32	CP037942_00031|IncFIB	0.97	22479	507
32	CP025678_00009|IncFIB	1.00	22479	978
32	AP019857_00001|IncFIB	1.00	22479	984
32	CP019182_00137|IncFIB	1.00	22479	981
42	KF954760|IncFII	0.86	11362	227
54	000008__AJ627566|ColRNAI_rep_cluster_1857	0.83	2578	109
54	000009__CP017845|ColRNAI_rep_cluster_1857	0.88	2578	103
54	000012__CP000801|ColRNAI_rep_cluster_1857	0.83	2578	109
54	000019__CP000651_00005|ColRNAI_rep_cluster_1987	1.00	2578	234
54	000020__CP023920|ColRNAI_rep_cluster_1987	1.00	2578	114
54	CP024554_00008|ColRNAI_rep_cluster_1987	0.87	2578	411
54	KJ541069_00010|rep_cluster_2335	0.90	2578	267
54	EF088686_00008|rep_cluster_2335	0.96	2578	528
54	KU302809_00001|rep_cluster_2335	0.90	2578	606
54	AY123047_00001|rep_cluster_2350	0.81	2578	408
54	CP041088_00001|rep_cluster_2358	0.95	2578	129
54	CP000974_00005|rep_cluster_2358	0.94	2578	528
54	CP036198_00005|rep_cluster_2358	0.91	2578	162
54	EU580135_00003|rep_cluster_2370	0.85	2578	432
54	CP010205_00002|rep_cluster_2370	0.90	2578	408
54	CP039563_00003|rep_cluster_2370	0.91	2578	450
54	CP033698_00001|rep_cluster_2370	0.93	2578	408
54	LT985313_00005|rep_cluster_2373	0.86	2578	432
54	CP042625_00002|rep_cluster_2374	0.95	2578	426
54	FN392236_00002|rep_cluster_2398	0.99	2578	198
