27	CP026812_00205|MOBF	1.00	38356	139
27	CP024237_00120|MOBF	0.88	38356	207
27	CP042601_00097|MOBF	0.97	38356	207
27	CP023354_00077|MOBF	0.99	38356	258
27	CP041301_00150|MOBF	0.92	38356	258
27	CP042640_00139|MOBF	1.00	38356	261
27	CP029214_00066|MOBF	1.00	38356	288
27	AP018572_00011|MOBF	0.98	38356	387
27	CP008715_00128|MOBF	0.97	38356	580
27	NC_010119_00038|MOBF	0.94	38356	605
27	MF535908_00027|MOBF	0.97	38356	719
27	NC_011964_00125|MOBF	0.98	38356	906
27	CP023471_00010|MOBF	0.99	38356	1191
27	NC_020271_00088|MOBF	1.00	38356	1408
27	MG904998_00124|MOBF	1.00	38356	1487
27	AP018568_00098|MOBF	1.00	38356	1597
27	CP017618_00114|MOBF	1.00	38356	1685
27	NC_007208_00043|MOBF	0.98	38356	1753
27	NC_017627_00068|MOBF	1.00	38356	1756
27	CP030220_00041|MOBF	1.00	38356	1756
27	CP022660_00273|MOBF	0.93	38356	1759
27	NC_017639_00103|MOBF	0.83	38356	281
27	NC_011980_00044|MOBF	1.00	38356	627
