31	NZ_CP016039|MOBF	1.00	55101	279
31	KX579977|MOBF	1.00	55101	279
31	NZ_CP012164|MOBF	1.00	55101	279
31	NZ_CP011049|MOBF	1.00	55101	280
31	NC_020262|MOBF	1.00	55101	279
31	NC_019242|MOBF	1.00	55101	279
31	CP019842|MOBF	1.00	55101	279
31	NZ_CP011137|MOBF	1.00	55101	274
31	CP016713|MOBF	1.00	55101	290
31	CP000430|MOBF	1.00	55101	290
31	AF242367|MOBF	1.00	55101	291
31	EU331425|MOBF	1.00	55101	289
31	KT325596|MOBF	1.00	55101	290
31	NZ_ALIR01000021|MOBF	1.00	55101	290
31	CP010903|MOBF	1.00	55101	290
31	FN868248|MOBF	1.00	55101	290
31	JQ432564|MOBF	1.00	55101	291
31	AY608912|MOBF	1.00	55101	293
31	KU254581|MOBF	1.00	55101	290
31	DQ286390|MOBF	1.00	55101	290
31	LN824137|MOBF	1.00	55101	290
31	AP010957|MOBF	1.00	55101	291
31	CP010205|MOBF	1.00	55101	283
31	CP003037|MOBF	1.00	55101	290
31	NC_009716|MOBF	1.00	55101	290
31	CP002180|MOBF	1.00	55101	290
31	CP010020|MOBF	1.00	55101	290
31	KY433363|MOBF	1.00	55101	291
31	KX710094|MOBF	1.00	55101	289
31	KT950740|MOBF	1.00	55101	290
31	CP016042|MOBF	1.00	55101	291
31	KM107838|MOBF	1.00	55101	291
31	AF197335|MOBF	1.00	55101	290
31	CP012166|MOBF	1.00	55101	290
31	HG796403|MOBF	1.00	55101	290
31	KP987215|MOBF	1.00	55101	290
31	CP010383|MOBF	1.00	55101	290
31	KY126370|MOBF	1.00	55101	290
31	CP019994|MOBP	1.00	55101	290
31	CP007673|MOBP	1.00	55101	290
31	CP017096|MOBP	1.00	55101	290
31	CP013229|MOBP	1.00	55101	290
31	GU128949|MOBP	1.00	55101	290
78	NC_013372|MOBP	0.89	4936	80
78	CP011830|MOBP	0.89	4936	80
78	NC_019148|MOBP	0.93	4936	83
78	CP007658|MOBP	0.91	4936	77
78	NC_010936|MOBP	0.87	4936	82
78	NC_005918|MOBP	0.70	4936	86
78	NC_003065|MOBP	0.93	4936	82
78	NC_017536|MOBP	0.93	4936	82
78	NC_011990|MOBP	0.92	4936	77
78	NZ_AFSD01000008|MOBP	0.83	4936	86
78	CP007070|MOBP	0.89	4936	80
78	CP017079|MOBP	0.93	4936	84
78	CP005192|MOBP	0.92	4936	77
78	NZ_CM001802|MOBP	0.84	4936	86
78	NZ_HG941720|MOBP	0.83	4936	86
78	NZ_CP015142|MOBP	0.70	4936	86
78	NZ_CP011140|MOBP	0.91	4936	86
78	NZ_CP008718|MOBP	0.91	4936	86
78	NC_019134|MOBP	0.91	4936	77
78	KT693145|MOBP	0.92	4936	78
78	KT693143|MOBP	0.99	4936	79
78	CP019648|MOBP	0.90	4936	80
78	CP018980|MOBP	0.97	4936	80
78	CP018941|MOBP	0.92	4936	77
78	NZ_CP014098|MOBP	0.92	4936	77
78	NZ_AWFJ01000122|MOBQ	0.82	4936	84
78	NC_014477|MOBP	1.00	4936	83
78	NC_011754|MOBP	1.00	4936	86
78	KR905387|MOBP	1.00	4936	86
78	NZ_CP016585|MOBP	1.00	4936	86
78	NC_019136|MOBP	1.00	4936	83
78	CP018844|MOBP	0.96	4936	84
78	AP017298|MOBP	0.91	4936	86
78	NC_019299|MOBP	0.93	4936	87
78	NC_019218|MOBP	0.94	4936	80
78	CP022087|MOBP	1.00	4936	83
78	KY421937|MOBP	0.93	4936	87
78	CP022165|MOBP	1.00	4936	80
78	CP017055|MOBP	0.93	4936	83
78	NZ_CP012683|MOBP	1.00	4936	83
78	NZ_CP012632|MOBP	0.97	4936	86
78	NZ_CP012501|MOBP	1.00	4936	88
78	NZ_CP012500|MOBP	1.00	4936	83
78	NZ_CP012498|MOBP	1.00	4936	89
78	NZ_CP011417|MOBP	1.00	4936	83
78	NZ_CP011065|MOBP	0.97	4936	86
78	NZ_CP011019|MOBP	1.00	4936	83
78	HQ328804|MOBP	1.00	4936	174
81	NC_013372|MOBP	0.88	4656	80
81	CP011830|MOBP	0.88	4656	80
81	NC_019148|MOBP	0.83	4656	83
81	CP007658|MOBP	0.92	4656	77
81	NC_010936|MOBP	0.82	4656	82
81	NC_019292|MOBP	0.92	4656	77
81	NC_005918|MOBP	0.77	4656	86
81	NC_003065|MOBP	0.87	4656	82
81	NC_017536|MOBP	0.87	4656	82
81	NC_011990|MOBP	0.95	4656	77
81	NZ_AFSD01000008|MOBP	0.83	4656	86
81	CP007070|MOBP	0.91	4656	80
81	CP017079|MOBP	0.85	4656	84
81	CP015989|MOBP	0.83	4656	86
81	CP005192|MOBP	0.92	4656	77
81	NZ_CM001802|MOBP	0.83	4656	86
81	NZ_HG941720|MOBP	0.83	4656	86
81	NZ_CP015142|MOBP	0.81	4656	86
81	NZ_CP011432|MOBP	0.92	4656	77
81	NZ_CP011140|MOBP	0.83	4656	86
81	NZ_CP008718|MOBP	0.83	4656	86
81	NC_019134|MOBP	0.92	4656	77
81	KT693145|MOBP	0.94	4656	78
81	KT693143|MOBP	0.82	4656	79
81	CP018980|MOBP	0.75	4656	80
81	CP018941|MOBP	0.92	4656	77
81	CP018208|MOBP	0.92	4656	77
81	AP017616|MOBP	0.83	4656	86
81	NZ_CP014098|MOBP	0.91	4656	77
81	NZ_AWFJ01000122|MOBQ	0.83	4656	84
81	NC_017721|MOBP	0.81	4656	89
81	NC_010485|MOBP	0.74	4656	89
81	CP016722|MOB_unknown	0.87	4656	218
81	KJ009324|MOBP	0.61	4656	175
81	CP018223|MOBP	0.66	4656	175
81	CP001388|MOBP	0.65	4656	175
81	AJ001708|MOBP	0.66	4656	175
81	CP008720|MOBP	0.66	4656	175
81	HQ328804|MOBP	0.75	4656	174
92	CP019648|MOBP	0.78	1557	80
92	NC_014843|MOBP	0.73	1557	82
92	NC_014477|MOBP	0.72	1557	83
92	NC_011754|MOBP	0.72	1557	86
92	KR905387|MOBP	0.72	1557	86
92	KR905385|MOBP	0.72	1557	89
92	NZ_CP016585|MOBP	0.72	1557	86
92	NZ_CP016572|MOBP	0.73	1557	82
92	NZ_CP016533|MOBP	0.71	1557	89
92	NZ_CP015916|MOBP	0.71	1557	89
92	NZ_CP014972|MOBP	0.72	1557	88
92	NZ_CP012039|MOBP	0.71	1557	89
92	NC_019136|MOBP	0.72	1557	83
92	NC_019078|MOBP	0.72	1557	83
92	NC_017721|MOBP	0.76	1557	89
92	NC_011214|MOBP	0.65	1557	89
92	NC_010485|MOBP	0.67	1557	89
92	NC_005019|MOBP	0.79	1557	86
92	NC_003457|MOBP	0.70	1557	88
92	NZ_CP014198|MOBP	0.71	1557	89
92	NC_018997|MOBP	1.00	1557	83
92	CP018844|MOBP	0.71	1557	84
92	AP017298|MOBP	0.70	1557	86
92	NC_011522|MOBP	0.72	1557	83
92	KX712120|MOBP	0.70	1557	86
92	NC_019299|MOBP	0.69	1557	87
92	NC_019218|MOBP	0.81	1557	80
92	NZ_CP015242|MOBP	0.76	1557	83
92	NC_017657|MOBP	0.71	1557	89
92	NC_013942|MOBP	0.76	1557	83
92	CP022087|MOBP	0.76	1557	83
92	CP010136|MOBP	0.69	1557	87
92	NZ_CP016764|MOBP	0.72	1557	83
92	NZ_CP016526|MOBP	0.78	1557	87
92	NZ_CP015833|MOBP	0.72	1557	83
92	NC_019114|MOBP	0.72	1557	83
92	MF083142|MOBP	0.67	1557	89
92	KY421937|MOBP	0.69	1557	87
92	KU254578|MOBP	0.77	1557	81
92	CP022165|MOBP	0.78	1557	80
92	CP019559|MOBP	0.72	1557	83
92	CP019195|MOBP	0.83	1557	83
92	NZ_CP006661|MOBP	0.67	1557	88
92	KY014464|MOBP	0.69	1557	87
92	CP018722|MOBP	0.71	1557	85
92	CP017055|MOBP	0.72	1557	83
92	NC_008697|MOBP	0.68	1557	88
92	NZ_CP011595|MOBP	0.72	1557	83
92	NZ_CP012683|MOBP	0.72	1557	83
92	NZ_CP012632|MOBP	0.70	1557	86
92	NZ_CP012500|MOBP	0.72	1557	83
92	NZ_CP011417|MOBP	0.72	1557	83
92	NZ_CP011065|MOBP	0.70	1557	86
92	NZ_CP011019|MOBP	0.72	1557	83
92	GQ900404|MOB_unknown	1.00	1557	110
92	JN985534|MOB_unknown	1.00	1557	110
92	KF992024|MOBP	1.00	1557	96
92	CP001386|MOBP	1.00	1557	100
92	CP018984|MOBP	1.00	1557	92
95	NZ_CP016533|MOBP	0.71	1506	89
95	NZ_CP015916|MOBP	0.71	1506	89
95	NZ_CP014972|MOBP	0.72	1506	88
95	NZ_CP012039|MOBP	0.71	1506	89
95	NC_019078|MOBP	0.73	1506	83
95	NC_005019|MOBP	0.73	1506	86
95	NC_003457|MOBP	0.70	1506	88
95	NZ_CP014198|MOBP	0.71	1506	89
95	CP018844|MOBP	0.73	1506	84
95	AP017298|MOBP	0.71	1506	86
95	KX712120|MOBP	0.71	1506	86
95	CP022087|MOBP	0.76	1506	83
95	NZ_CP016764|MOBP	0.73	1506	83
95	CP022165|MOBP	0.78	1506	80
95	NC_002145|MOBP	0.80	1506	93
