20	NZ_CP016039|MOBF	0.85	80577	279
20	KX579977|MOBF	0.85	80577	279
20	NZ_CP012164|MOBF	0.85	80577	279
20	NZ_CP011049|MOBF	0.85	80577	280
20	NC_020262|MOBF	0.85	80577	279
20	NC_019242|MOBF	0.85	80577	279
20	CP019842|MOBF	0.85	80577	279
20	NZ_CP011137|MOBF	0.85	80577	274
20	CP016713|MOBF	0.84	80577	290
20	CP000430|MOBF	0.84	80577	290
20	AF242367|MOBF	0.84	80577	291
20	EU331425|MOBF	0.84	80577	289
20	KT325596|MOBF	0.84	80577	290
20	NZ_ALIR01000021|MOBF	0.84	80577	290
20	CP010903|MOBF	0.84	80577	290
20	FN868248|MOBF	0.84	80577	290
20	JQ432564|MOBF	0.84	80577	291
20	AY608912|MOBF	0.84	80577	293
20	KU254581|MOBF	0.84	80577	290
20	DQ286390|MOBF	0.84	80577	290
20	LN824137|MOBF	0.84	80577	290
20	AP010957|MOBF	0.84	80577	291
20	CP010205|MOBF	0.91	80577	283
20	CP003037|MOBF	0.84	80577	290
20	NC_009716|MOBF	0.84	80577	290
20	CP002180|MOBF	0.84	80577	290
20	CP010020|MOBF	0.84	80577	290
20	KY433363|MOBF	0.84	80577	291
20	KX710094|MOBF	0.84	80577	289
20	KT950740|MOBF	0.84	80577	290
20	CP016042|MOBF	0.84	80577	291
20	KM107838|MOBF	0.84	80577	291
20	AF197335|MOBF	0.84	80577	290
20	CP012166|MOBF	0.84	80577	290
20	HG796403|MOBF	0.84	80577	290
20	KP987215|MOBF	0.84	80577	290
20	CP010383|MOBF	0.84	80577	290
20	KY126370|MOBF	0.84	80577	290
20	CP019994|MOBP	0.84	80577	290
20	CP007673|MOBP	0.84	80577	290
20	CP017096|MOBP	0.84	80577	290
20	CP013229|MOBP	0.84	80577	290
20	GU128949|MOBP	0.84	80577	290
36	NC_017655|MOBP	1.00	24528	86
36	L05392|MOBP	1.00	24528	81
36	DQ916413|MOBP	1.00	24528	81
36	HQ848325|MOBP	0.98	24528	91
36	NZ_CM001146|MOBP	1.00	24528	89
36	CP016751|MOBF	1.00	24528	93
36	HM021326|MOBP	1.00	24528	93
36	NC_004960|MOBP	1.00	24528	93
36	AB079381|MOBP	1.00	24528	93
36	KF992024|MOBP	0.89	24528	96
36	JN253636|MOBP	1.00	24528	93
36	NC_002145|MOBP	1.00	24528	93
36	KX009020|MOBP	1.00	24528	92
36	AB027308|MOBP	1.00	24528	92
59	NC_014843|MOBP	1.00	6647	82
59	NC_014477|MOBP	1.00	6647	83
59	NC_011754|MOBP	1.00	6647	86
59	KR905387|MOBP	1.00	6647	86
59	KR905385|MOBP	1.00	6647	89
59	NZ_CP016585|MOBP	1.00	6647	86
59	NZ_CP016572|MOBP	1.00	6647	82
59	NZ_CP016533|MOBP	1.00	6647	89
59	NZ_CP015916|MOBP	0.93	6647	89
59	NZ_CP014972|MOBP	1.00	6647	88
59	NZ_CP012039|MOBP	0.93	6647	89
59	NC_019136|MOBP	1.00	6647	83
59	NC_019078|MOBP	1.00	6647	83
59	NC_017721|MOBP	1.00	6647	89
59	NC_011214|MOBP	1.00	6647	89
59	NC_010485|MOBP	1.00	6647	89
59	NC_005019|MOBP	0.97	6647	86
59	NC_003457|MOBP	1.00	6647	88
59	NZ_CP014198|MOBP	1.00	6647	89
59	CP018844|MOBP	0.96	6647	84
59	AP017298|MOBP	1.00	6647	86
59	NC_011522|MOBP	1.00	6647	83
59	KX712120|MOBP	1.00	6647	86
59	NC_019299|MOBP	0.97	6647	87
59	NC_019218|MOBP	1.00	6647	80
59	NZ_CP015242|MOBP	1.00	6647	83
59	NC_017657|MOBP	1.00	6647	89
59	NC_013942|MOBP	1.00	6647	83
59	CP022087|MOBP	1.00	6647	83
59	CP010136|MOBP	0.97	6647	87
59	NZ_CP016764|MOBP	1.00	6647	83
59	NZ_CP016526|MOBP	0.97	6647	87
59	NZ_CP015833|MOBP	1.00	6647	83
59	NZ_CP012931|MOBP	1.00	6647	88
59	NC_019114|MOBP	1.00	6647	83
59	MF083142|MOBP	1.00	6647	89
59	KY421937|MOBP	0.97	6647	87
59	KU254578|MOBP	1.00	6647	81
59	CP022165|MOBP	1.00	6647	80
59	CP019559|MOBP	0.96	6647	83
59	CP019195|MOBP	1.00	6647	83
59	NZ_CP006661|MOBP	1.00	6647	88
59	KY014464|MOBP	0.97	6647	87
59	CP018722|MOBP	1.00	6647	85
59	CP017055|MOBP	1.00	6647	83
59	NC_008697|MOBP	1.00	6647	88
59	NZ_CP011595|MOBP	1.00	6647	83
59	NZ_CP012683|MOBP	1.00	6647	83
59	NZ_CP012632|MOBP	1.00	6647	86
59	NZ_CP012500|MOBP	1.00	6647	83
59	NZ_CP011417|MOBP	1.00	6647	83
59	NZ_CP011065|MOBP	1.00	6647	86
